GRT_LABELLED_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: harlequin
InfoText: 
NumDimensions: 45
TotalNumExamples: 64
NumberOfClasses: 11
ClassIDsAndCounters: 
9	4	NOT_SET
12	5	NOT_SET
15	7	NOT_SET
17	6	NOT_SET
20	6	NOT_SET
24	6	NOT_SET
35	6	NOT_SET
38	6	NOT_SET
39	6	NOT_SET
46	6	NOT_SET
55	6	NOT_SET
UseExternalRanges: 0
Data:
38	-38.7515	220.04	2481.91	-34.2106	429.366	2476.95	-28.4345	644.064	2467.85	-176.297	431.048	2417.77	-236.414	124.572	2399.07	-246.09	-112.896	2197.98	107.875	427.685	2536.13	212.266	238.65	2489.07	96.3243	519.966	2403.05	-136.367	11.8154	2448.1	-129.568	-423.789	2456.9	-80.2197	-830.381	2422.35	49.7822	9.61234	2525.63	141.016	-416.654	2511.41	157.238	-822.514	2558.11
38	-81.4832	214.504	2497.87	-72.265	423.296	2484.07	-62.5302	637.523	2465.26	-216.831	426.186	2431.2	-291.998	117.589	2406.29	-291.021	-117.948	2199.67	72.3007	420.406	2536.95	177.742	221.235	2516.48	73.1778	505.28	2419.1	-185.394	7.60506	2477.03	-169.312	-427.866	2483.62	-70.0362	-837.177	2402.52	3.99115	3.81947	2546.29	104.187	-420.388	2529.88	157.477	-826.463	2562.73
38	-65.852	198.078	2494.74	-57.4597	401.249	2444.54	-43.958	609.132	2371.37	-206.517	397.987	2406.42	-270.889	89.2715	2407.13	-289.721	-107.725	2182.8	91.5975	404.511	2482.67	198.075	192.619	2524.71	111.941	464.816	2402.53	-171.876	-7.22935	2519.97	-167.061	-441.375	2481.85	-64.5217	-837.982	2397.49	23.3875	-2.95576	2569.91	122.165	-424.922	2520.58	155.457	-825.16	2558.12
38	-68.0363	199.846	2498.47	-57.2133	402.273	2445.8	-41.2333	608.132	2369.86	-204.962	398.97	2402.74	-275.552	83.1364	2403.85	-293.378	-108.22	2183.75	90.5351	405.577	2488.85	195.483	197.952	2512.95	110.111	479.182	2404.73	-175.627	-4.74481	2522.95	-161.145	-436.623	2469.56	-76.5426	-844.903	2421.61	17.9088	-0.417542	2579.34	120.66	-420.982	2526.11	152.558	-823.495	2565.4
38	-73.455	199.655	2491.99	-60.7097	401.743	2438.47	-42.2586	606.206	2360.18	-209.516	400.738	2399.24	-275.334	93.9467	2402.62	-293.521	-113.141	2172.08	88.0962	402.748	2477.71	197.127	201.344	2507.3	104.821	480.001	2398.47	-183.658	-3.09071	2519.81	-164.45	-436.265	2474.02	-61.6379	-836.755	2393.7	11.2579	-1.77412	2571.2	121.118	-420.914	2521.18	157.212	-824.487	2565.06
38	-74.5129	197.776	2489.48	-62.6178	400.01	2436.28	-44.9962	605.349	2358.07	-211.131	398.083	2395.75	-276.382	94.3714	2399.49	-292.115	-108.097	2168.58	85.8958	401.936	2476.82	197.197	192.812	2513.4	113.806	469.431	2392.36	-183.688	-5.71922	2516.12	-168.986	-440.577	2487.54	-50.0455	-841.299	2371.35	10.8722	-3.19545	2569.22	123.651	-421.881	2521.64	154.377	-822.638	2563.25
20	267.355	234.888	2268.79	235.348	441.785	2263.66	198.315	655.55	2249.34	102.129	423.031	2338.53	-97.3298	248.807	2436.44	-330.119	371.434	2328.82	368.568	460.539	2188.8	388.715	182.414	2114.16	109.097	210.428	2076.54	212.092	15.706	2322.96	141.65	-411.925	2372.48	88.5274	-782.142	2341.48	386.63	40.2765	2224.87	330.96	-392.294	2217.66	368.879	-794.053	2317.07
20	253.276	221.943	2258.46	220.85	428.263	2242.86	179.2	640.789	2214.18	83.397	411.754	2310.22	-100.544	246.095	2415.26	-325.6	364.906	2291.94	358.302	444.772	2175.5	428.043	158.967	2123.27	154.684	195.676	2058.71	195.675	4.80928	2318.18	130.369	-423.697	2366.79	86.0608	-785.001	2338.28	375.728	26.4348	2229.95	327.57	-406.635	2210.84	368.668	-811.203	2310.44
20	254.47	221.884	2255.83	220.868	428.202	2242.67	178.431	642.283	2218.07	85.1357	410.593	2313.19	-98.0984	242.889	2410.71	-318.646	364.902	2280.9	356.599	445.811	2172.15	428.085	160.563	2122.52	156.685	193.913	2054.95	199.168	4.03214	2315.18	130.724	-423.733	2366.33	90.8757	-783.416	2340.01	376.979	27.0996	2222.8	325.298	-405.36	2198.69	374.911	-802.425	2321.63
20	265.064	224.931	2252.16	227.584	430.483	2238.44	180.821	643.198	2210.79	90.7845	410.05	2306.04	-97.5008	245.61	2407.7	-317.704	372.463	2285.11	364.384	450.917	2170.85	405.845	178.301	2104.16	129.721	202.303	2051.65	212.93	5.99406	2310.16	133.595	-419.45	2364.56	91.4748	-780.946	2340.67	392.159	32.7648	2221.6	327.199	-398.186	2203.28	380.317	-796.282	2321.36
20	267.667	221.506	2250.49	229.296	427.007	2237.77	183.717	640.736	2210.56	93.1841	405.846	2306.49	-100.175	249.606	2406.1	-321.274	373.994	2283.89	365.407	448.168	2169.05	410.512	173.971	2105.4	132.243	202.547	2055.59	216.881	2.14499	2308.22	132.765	-422.191	2364.24	90.1711	-784.671	2339.55	395.194	29.8669	2218.2	326.269	-400.72	2207.48	372.502	-803.256	2312.92
20	267.834	223.451	2251.65	229.473	429.018	2239.91	183.157	641.768	2214.59	93.1998	407.492	2308.26	-97.0605	246.249	2410.35	-314.516	377.741	2285.16	365.746	450.544	2171.55	422.324	168.866	2110.19	145.582	197.241	2055.07	216.935	3.78491	2308.16	132.575	-420.125	2366.96	87.6806	-783.073	2338.97	395.455	31.9846	2218.62	325.509	-398.419	2207.27	370.265	-801.729	2310.27
17	-107.07	42.0906	2375.32	-243.159	200.857	2387.06	-387.963	358.69	2399.9	-291.183	149.563	2524.04	-291.182	-135.282	2524.04	-291.188	-420.127	2524.04	-195.134	252.15	2250.08	-185.722	-19.994	2189.85	-417.427	-0.73596	2407.12	-2.49207	-150.332	2453.46	-205.16	-530.839	2520.06	-133.76	-941.566	2480.95	60.531	-83.0189	2273.7	-142.067	-463.395	2340.27	-82.724	-804.766	2307.77
17	-99.5526	42.4625	2377.84	-235.892	201.202	2386.75	-380.763	359.155	2397.95	-283.989	152.16	2524.48	-283.989	-132.685	2524.48	-283.994	-417.529	2524.48	-187.795	250.243	2249.01	-185.096	-16.7847	2192.06	-404.924	-0.106319	2425.3	5.1869	-148.497	2459.42	-146.269	-513.975	2276.13	-34.9352	-852.524	2331.52	68.3865	-84.0566	2278.44	-94.324	-487.374	2244.44	97.3961	-846.674	2341.76
17	-95.0923	44.7231	2366.24	-231.593	203.225	2376.89	-375.612	360.347	2387.57	-280.561	151.876	2513.51	-280.56	-132.969	2513.51	-280.566	-417.814	2513.51	-182.626	254.575	2240.26	-157.446	-12.4867	2168.19	-401.68	-16.7663	2366.39	9.07187	-147.689	2445.81	-145.002	-518.302	2275.58	-40.1133	-830.504	2315.93	73.7452	-79.8698	2265.37	9.1492	-510.309	2236.31	126.186	-901.446	2329.25
17	-90.3885	46.8894	2371.85	-228.997	203.777	2377.95	-374.054	359.382	2385.92	-275.851	156.983	2516.8	-275.85	-127.863	2516.8	-275.856	-412.707	2516.8	-182.144	250.571	2239.11	-147.65	-16.8876	2160.13	-400.671	-23.4019	2349.2	17.6479	-140.531	2456.35	-158.886	-500.978	2259.27	-19.6893	-848.13	2334.98	78.7924	-79.4643	2275.15	-195.607	-416.189	2315.36	32.7075	-760.633	2382.85
17	-85.7207	46.9516	2369.02	-225.811	202.495	2375.9	-372.35	357.18	2385.34	-269.587	156.858	2516.25	-269.586	-127.987	2516.25	-269.592	-412.832	2516.25	-182.035	248.132	2235.56	-106.029	-5.59547	2132.88	-373.509	-47.0966	2294.08	25.6784	-138.503	2454.12	-201.612	-452.222	2234.54	-69.6786	-778.802	2456.66	83.0608	-78.6808	2270.15	-214.272	-478.552	2212.7	-41.2933	-815.883	2335.99
17	-86.5074	46.1963	2363.57	-226.306	201.776	2374.27	-372.073	356.402	2387.53	-274.795	148.841	2510.38	-274.794	-136.004	2510.38	-274.8	-420.849	2510.38	-177.817	254.712	2238.16	-107.362	-5.04099	2131.86	-379.084	-49.201	2286.35	21.9823	-143.564	2440.75	-236.121	-493.482	2405.6	-24.0508	-813.99	2571.81	84.6002	-75.2037	2264.97	-210.912	-475.838	2224.74	-4.98955	-787.055	2386.13
39	-93.3298	233.245	2369.81	-77.7067	442.017	2374.74	-58.8285	655.064	2377.55	-211.277	453.798	2299.06	-307.572	143.656	2255.11	-265.289	-166.515	2204.73	55.8635	430.236	2450.41	170.882	268.004	2359.58	72.8118	522.513	2204.34	-196.444	32.1908	2315.31	-159.878	-401.751	2339.67	-121.732	-770.126	2313.7	-21.4616	16.7566	2414.45	99.7135	-397.897	2353.99	197.088	-784.835	2286.14
39	-94.6857	229.452	2364.77	-80.9383	438.432	2365.12	-63.6645	652.642	2363.35	-216.879	447.496	2293.41	-303.429	169.732	2258.42	-277.867	-140.4	2221.77	55.0026	429.368	2436.83	169.193	258.388	2365.28	79.9314	509.55	2195.04	-197.476	26.4087	2317.44	-158.691	-407.644	2336.94	-118.019	-772.595	2313.67	-19.3902	14.5347	2411.39	98.8491	-400.469	2347.64	202.023	-784.485	2284.24
39	-95.6515	229.259	2362.72	-81.2269	438.178	2364.61	-63.8131	652.972	2366.05	-217.385	448.223	2293.46	-303.938	164.813	2259.77	-282.086	-145.435	2221.81	54.9307	428.133	2435.77	169.9	257.263	2365.4	80.6113	509.627	2197.66	-199.263	26.9201	2314.22	-161.094	-407.292	2330.76	-121.985	-767.29	2308.99	-20.889	13.7603	2407.44	96.3508	-400.653	2338.32	198.886	-784.001	2279.78
39	-93.9453	230.508	2361.17	-79.479	439.432	2362.79	-62.4807	653.532	2363.34	-216.314	449.449	2292.93	-300.652	161.104	2256.3	-281.931	-149.648	2220.74	57.3564	429.415	2432.64	168.228	258.785	2358.92	77.4888	510.254	2189.99	-198.044	28.1459	2313.78	-154.728	-405.402	2334.77	-113.451	-768.524	2310.66	-18.7793	15.0224	2405.3	102.905	-398.588	2338.96	209.005	-781.465	2282.07
39	-94.6137	228.927	2354.68	-78.7708	437.771	2355.39	-60.6273	652.182	2355.16	-216.096	448.42	2286.59	-303.894	166.082	2255.24	-278.558	-143.579	2214.84	58.554	427.121	2424.18	168.964	261.663	2352.23	80.7923	510.795	2179.4	-200.412	27.0598	2308.91	-157.289	-406.511	2329.47	-117.278	-769.238	2309.62	-20.5014	13.1081	2399.04	102.06	-400.645	2335.42	204.927	-783.411	2276.79
39	-93.0136	228.675	2352.99	-78.3861	437.604	2354.56	-61.093	652.588	2356	-215.76	447.741	2285.79	-299.994	159.481	2254.82	-276.65	-150.958	2215.94	58.9874	427.468	2423.34	169.364	260.706	2348.78	79.3843	513.799	2182.29	-197.628	26.3843	2306.36	-156.903	-407.267	2330.34	-116.97	-770.156	2312.94	-17.6539	13.1048	2396.46	98.731	-404.856	2352	207.167	-786.107	2283.86
9	-17.252	-145.181	2501.2	-23.1678	52.2824	2431.62	-29.7567	257.96	2354.38	-177.071	47.7303	2431.79	-200.468	-251.089	2423.77	-117.876	-544.497	2349.09	130.735	56.8346	2431.46	119.176	-188.632	2297.66	3.57427	-16.7178	2107.61	-112.145	-345.626	2570.89	-380.358	-541.447	2283.35	-108.822	-761.947	2539.38	89.4725	-339.662	2570.67	349.415	-532.566	2286.06	100.061	-757.425	2541.72
9	-20.787	-146.155	2504.44	-27.1733	53.2433	2440.68	-33.434	261.479	2371.33	-181.05	48.0492	2439.85	-200.922	-246.345	2424.19	-122.36	-540.262	2348.63	126.704	58.4374	2441.51	121.247	-188.62	2309.37	5.94351	-16.4868	2118.03	-115.197	-348.955	2567.66	-383.512	-541.314	2277.35	-111.319	-762.692	2531.65	86.3957	-342.15	2568.75	341.51	-537.03	2272.98	92.5491	-761.154	2540.43
9	-18.4723	-148.478	2500.6	-25.8492	51.4079	2438.47	-34.4196	260.99	2370.92	-179.711	45.6445	2438.2	-198.761	-279.075	2416.11	-113.079	-574.977	2338.37	128.013	57.1712	2438.74	114.873	-185.897	2301.98	-2.60183	-12.6997	2117.39	-111.878	-352.139	2562.55	-386.972	-543.708	2284.37	-114.572	-760.219	2529.36	89.687	-344.589	2562.91	339.641	-536.179	2266.86	96.1181	-760.242	2536.35
9	-22.8362	-145.942	2501.25	-28.3955	54.0339	2439.22	-34.7117	263.956	2370.92	-182.301	49.6836	2438.99	-198.897	-268.289	2420.61	-115.534	-561.931	2336.09	125.51	58.3842	2439.45	109.518	-180.981	2297.18	-5.03141	-13.076	2107.53	-118.088	-348.767	2563.13	-386.516	-544.855	2282.63	-111.776	-761.785	2528.85	83.5341	-343.068	2563.43	337.832	-533.34	2266.79	93.9957	-759.294	2536.55
12	-41.1777	229.296	2381.96	-39.1579	438.056	2365.2	-39.3591	658.117	2333.82	-192.56	438.573	2353.17	-272.585	143.478	2306.18	-126.166	286.28	2107.98	114.244	437.538	2377.24	196.024	135.723	2299.9	45.6598	289.689	2113.38	-143.675	20.8762	2390.84	-170.883	-413.811	2415.01	-182.996	-780.785	2327.65	57.2799	20.198	2406.61	81.4131	-415.208	2413.54	125.715	-776.997	2359.17
12	-38.1975	229.177	2385.64	-38.6305	437.997	2369.46	-39.6441	658.58	2339.37	-192.003	437.424	2366.18	-276.684	138.636	2310.25	-127.363	280.431	2113.47	114.742	438.569	2372.74	190.352	143.523	2296.22	37.5183	298.422	2112.43	-138.081	19.9835	2399.67	-169.904	-414.8	2414.39	-182.492	-782.446	2327.91	62.5524	20.732	2403.96	82.7145	-414.396	2416.76	126.815	-774.833	2367.94
